Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
5182;Approximate location;Tongola, Sierra Leone;8.21101,-11.05091;;;68 km south of Koidu, in the Lower Bambara Chiefdom, Kenema District, in the Eastern Province.
5183;Coordinates;Kenema, Sierra Leone;8.24722,11.0;;;Located in the heart of the well known Tongo Diamond fields. Kenema district.
5184;Administrative region;Mokaba, Sierra Leone;8.06601,-12.21948;;;Bonthe and Moyamba districts, southwest Sierra Leone
5185;Coordinates;Gondama, Sierra Leone;7.77932,-12.1522;;;"All that percel of land is situated within the (--) Gria Zone in the Imperi Chiefdom in Bonthe District and in the Banta Gbangbatoke, Banta Mokele Chiefdoms in the Moyamba District, in Southern Province in the Republic of Sierra Leone.

The contract area shapefile was derived from the contract agreement document between the government of Sierra Leone and Sierra Mineral Holdings 1, Limited."
5189;Administrative region;Kambui Hills Forest Reserve, Kenema, Sierra Leone;7.94891,-11.19572;;;"Originally to be located at Gola Forest, Kenema District. Moved to Kambui Hills North Forest Reserve (KHNFR) within  the 
Nongowa Chiefdom."
5190;Administrative region;Panguma, Sierra Leone;8.18548,-11.13484;;;logging activities took place in the Dodo Hills Reserve (Lower Bambara Chiefdom), Nimmi Hills Reserve (Nimikoro Chiefdom), Garfeli Reserve, Goboi Hills Reserve (Falawadu Chiefdom) and salvage lands in the  Nongowa Chiefdom.
5194;Administrative region;Binh Duong, Vietnam;11.3254,106.47702;;;This is a second park, named VSIP Binh Duong, in 2005 within the Binh Duong New Township, approximately 32 km north of Ho Chi Minh City, and just 15km north of the maiden VSIP. (Different from VSIP I established in 1995)
5195;Administrative region;Bac Ninh, vietnam;21.12144,106.11105;;;No.1, Dai lo Huu Nghi, Phu Chan, Tu Son Town.
5196;Administrative region;Hai Phong, Haiphong, Vietnam;20.84491,106.68808;;;"Dinh Vu - Cat Hai Economic Zone
120 km from Hanoi Capital
Adjacent to new City Centre of Hai Phong"
5197;Administrative region;Nghe An, Vietnam;19.23425,104.92004;;;3km to Vinh City 288km to Hanoi Capital of Vietnam
5201;Administrative region;Phú Yên Province, Vietnam;13.08819,109.09288;Truong Thanh Oji Plantation Forest;Mountainous area;"33 communes of 8 districts, town of Phu Yen

The project will be executed in eight districts, focusing on mountainous areas 
(source: https://landmatrix.org/media/uploads/englishthesaigontimesvn20915afforestation-joint-venture-formed-in-phu-yenhtml.pdf)"
5203;Administrative region;Umnugovi, Mongolia;49.10302,91.72164;;;Noyon soum in Umnugobi province
5207;Administrative region;Bayanjargalan, Tuv;47.296,108.206;;;Bayanjargalan soum in Tuv province
5208;Administrative region;Erdenetsagaan, Sukhbaatar;45.463,115.463;;;Erdenetsagaan soum in Sukhbaatar province
5209;Administrative region;Umnugovi, Mongolia;49.10302,91.72164;;;Nomgon soum in Umnugobi province
5210;Administrative region;Nomgon soum, Umnugobi;42.123,104.901;;;Nomgon soum in Umnugobi province
5211;Administrative region;Dalanjargalan, Mongolia;45.92551,109.08718;;;Dalanjargalan soum in Dornogobi province
5212;Administrative region;Bayanjargalan soum in Tuv province;47.017,108.394;;;
5214;Coordinates;Lomako, Democratic Republic of the Congo;0.79408,21.07683;;;Contract area shapefile from DRC Forest Atlas matched based on contract number.
5215;Coordinates;Bafwasende, Democratic Republic of the Congo;0.99949,25.35883;;;"Bekeni-Kondolole;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5219;Coordinates;Kwamouth, Democratic Republic of the Congo;-3.2678,16.79145;;;"Secteur Twa, Territoire Kwamouth, District Plateaux, Province Bandundu

Contract area shapefile from DRC Forest Atlas."
5222;Coordinates;Yakata, Democratic Republic of the Congo;1.86969,21.38692;;;Contract area shapefile from DRC Forest Atlas.
5223;Coordinates;Bongandanga, Democratic Republic of the Congo;1.6074,21.72866;;;Contract area shapefile from DRC Forest Atlas matched based on contract number.
5225;Coordinates;Bolia, Democratic Republic of the Congo;-1.52145,18.22336;;;Contract area shapefile from DRC Forest Atlas matched based on contract number.
5226;Coordinates;Bongandanga, Democratic Republic of the Congo;1.23444,21.58715;;;Contract area shapefile from DRC Forest Atlas matched based on contract number.
5228;Coordinates;Bolomba, Democratic Republic of the Congo;-0.1282,19.32152;;;"Secteur Losanganya, Territoire Bolomba, Province Equateur;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5229;Coordinates;Oshwe, Democratic Republic of the Congo;-3.11668,18.92876;;;"Oshwe, Between 2°45'and 3°25' South latitude and 18°40'and 19°20' East longitude.
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5230;Coordinates;Yumbi, Democratic Republic of the Congo;-2.5,16.86667;;;"Mongama;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5231;Coordinates;Ndika, Democratic Republic of the Congo;-3.38959,20.04919;;;"Secteur Lukenie, territoire Oshwe, District Mai-Ndombe, Province Bandundu.

Contract area shapefile from DRC Forest Atlas matched based on contract number."
5232;Coordinates;Lukolela, Democratic Republic of the Congo;-2.0,17.0;;;"Basengele;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5233;Coordinates;Mai-Ndombe, Democratic Republic of the Congo;-2.63574,18.18591;;;"Badia, Kutu;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5234;Coordinates;Mampoko, Democratic Republic of the Congo;0.65611,18.55698;;;"Secteur Mampoko, Territoire Bolomba, District Equateur, Province Equateur;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5235;Coordinates;Yahuma, Democratic Republic of the Congo;1.25871,22.86952;;;"Mombese and Buma;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5236;Coordinates;Mayaya, Democratic Republic of the Congo;-3.45,20.46667;;;"Kangara, Oshwe;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5237;Coordinates;Lisala, Democratic Republic of the Congo;2.37951,21.56247;;;"Secteur Ngombe DOKO, Territoire Lisala, Province Mongala;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5238;Coordinates;Lukenie, Democratic Republic of the Congo;-3.12287,19.82381;;;"Secteur Lukenie, Territoire Oshwe, District Mai-Ndombe, Province Bandundu;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5239;Coordinates;Lisala, Democratic Republic of the Congo;2.40173,20.96179;;;"Secteur Ngombe Doko, Territoire Lisala, District Mongala;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5240;Coordinates;Basoko, Democratic Republic of the Congo;1.43413,24.17239;;;"Chefferie Wahanga, Territoire Basoko, District Tshopo;
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5241;Coordinates;Lisala, Democratic Republic of the Congo;2.77132,21.35414;;;"Mongala-Motima, Lisala; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5242;Coordinates;Bongandanga, Democratic Republic of the Congo;1.73472,22.14239;;;"Secteur Boso-Simba, Territoire Bondanganda, District Mongala; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5243;Coordinates;Yahuma, Democratic Republic of the Congo;1.67688,22.6581;;;"Mombesa; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5244;Coordinates;Botoma, Democratic Republic of the Congo;0.65,19.5;;;"Secteur: Lusanganya; territoire: Bolomba; district: Equateur; 
Coordinates from the contract map (pg 12): 0.65N, 19.5E; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5246;Administrative region;Quảng Yên, Quảng Ninh, Vietnam;20.93874,106.79649;;Dam Nha Mac Service - Industrial park;Located in Quang Yen town, including the entire area of Dam Nha Mac and the area along Bach Dang river and Chanh river locating in 4 communes: Phong Coc, Yen Hai, Lien Vị and Tien Phong in Quang Yen town.  http://demo.investinquangninh.vn/en/business-information/industrial-parks-and-economic-zones/
5247;Coordinates;Boyoka, Democratic Republic of the Congo;1.26265,18.02278;;;"Dzamba, Bomongo-Kungu 
Sud-Ubangi; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
5248;Coordinates;Ligasa, Democratic Republic of the Congo;0.76506,23.82022;;;"Secteur Balinga, Territoire Yahumna-isangi, District Tsopo; 

Contract area shapefile from DRC Forest Atlas matched based on contract number."
5252;Administrative region;Bac Tu Liem, Hanoi, Vietnam;21.07302,105.77033;;HABOTECH CITY HANOI;"The research area, located in the green belt of the Nhue River, will provide an open space, an ecological park that combines the functions of scientific research and the essential utility of the research environment.

http://hanoitimes.vn/hanoi-hi-biotechnology-park-approved-42675.html"
5256;Administrative region;Bình Xuyên, Vĩnh Phúc, Vietnam;21.31386,105.67645;;Thang Long Industrial Park III;Communes Thien Ke, Tam Hop. 44 kilometers north of the center of Hanoi City and 20 kilometers northwest of Noi Bai International Airport
5258;Administrative region;Bình Xuyên, Vĩnh Phúc, Vietnam;21.31386,105.67645;Ba Thien Industrial Park I;;"Ba Thien Industrial Zone, Thien Ke Commune, Binh Xuyen District, Vinh Phuc Province. Located in Binh Xuyen district, 5km away from National Highway (Noi Bai- Lao Cai); 53 km from Ha Noi capital centre, 23 km away Noi Bai International Airport; 168 km from deep water Cai Lan Port (Quang Ninh)."
5259;Exact location;Thang Long Industrial Park II;20.88245,106.03757;;Thang Long Industrial Park II;"Khu công nghiệp Thăng Long II, Yên Mỹ, Hưng Yên, Vietnam 

TLIP II is located about 30 km, 60 minutes by car, east of Hanoi City.  https://www.sumitomocorp.com/en/asia-oceania/news/release/2019/group/12410"
5263;Exact location;Vân Trung, Việt Yên District, Bac Giang, Vietnam;21.30149,106.62913;;Van Trung Industrial Park;Located close to the new National Road 1A. 10 km from Bac Giang city, 40 km from Hanoi capital, 40 km from Noi Bai international airport, 110 km from Hai Phong port, 120 km from Huu Nghi Quan border gate. http://www.bacgiang-iza.gov.vn/node/124
5278;Exact location;Diogo, Senegal;15.3012,-16.82636;;;It begins 50 km north of Dakar, ends close to St. Louis.
5285;Exact location;Waku Kungo, Angola;-11.19791,15.03576;;;Kuanza province, close to Waco Cungo.
5292;Approximate location;Kigongoni, Tanzania;-6.47251,38.86954;;Kigongoni prison land;
5293;Administrative region;Makete, Tanzania;-9.20728,34.06414;Ludodolelo Farm;;Mbalatse ward
5294;Administrative region;Iringa, Tanzania;-7.76806,35.68607;;;The  Makota Farm is located at Ihemi Village, approximately 30 km west of Iringa and 420 km southwest of Dar es Salaam
5295;Administrative region;Mafinga, Tanzania;-8.30261,35.29174;;;
5297;Administrative region;Colonia Department, Uruguay;-34.26425,-57.61068;;;
5298;Administrative region;Cesar, Colombia;9.33729,-73.65362;;;
5299;Administrative region;Talavera, Salta, Argentina;-24.79752,-65.3972;Finca Tolloche;;
5304;Administrative region;Arrecifes, Buenos Aires Province, Argentina;-34.06278,-60.10271;Estancia la Esperanza;;
5305;Administrative region;Rivadavia, Buenos Aires, Argentina;-35.286,-63.059;Estancia la Chita;;
5306;Administrative region;Balcarce, Buenos Aires Province, Argentina;-37.84641,-58.25546;Estancia la Morocha;;
5316;Coordinates;Tamale, Ghana;9.79342,-0.92824;;;"The company’s nucleus farm of 1,363 acres (568 hectares) is located between Dipale and Tunayili. Savelugu-Nanton  District, Tamale, Northern Region

Area in operation derived from JRC satellite imagery.

Spatial data derived from the Mapathon 2020."
5316;Exact location;Gushie, Ghana;9.81742,-0.86185;;;205 acres for office and processing plant
5316;Coordinates;Gushie, Ghana;9.80438,-0.86798;;;Outgrower farms for Tunayili community
5316;Coordinates;Gushie, Ghana;9.81564,-0.86081;;;Outgrower farm for Gushie Primary School
5316;Coordinates;Gushie, Ghana;9.81682,-0.86359;;;Office building of ITFC
5319;Approximate location;Muite, Mozambique;-14.02383,39.03069;;;Lúrio River in northern Mozambique Nacala Corridor.
5329;Administrative region;Loreto, Peru;-4.23247,-74.21793;;;
5330;Administrative region;Ucayali, Peru;-9.82512,-73.08775;;;
5331;Administrative region;Mariscal Lopez, Asuncion, Paraguay;-25.28842,-57.60141;;;
5342;Approximate location;Komahun, Sierra Leone;8.59908,-11.15192;;;The Komahun project is located in the Kono District of the Eastern Province of Sierra Leone, approximately 230 km (as the crow flies) due east of the national capital of Freetown and 100 km east-southeast of the regional hub of Makeni.
5344;Administrative region;Bambari, Central African Republic;5.76434,20.67053;;;60 Km north of town of Bambari
5346;Exact location;Oudalan, Burkina Faso;14.39044,0.07797;;;"The project is situated 42 km east of the nearest large town and the provincial capital of Oudalan, Gorom-Gorom. 

Spatial data derived from the Mapathon 2020."
5347;Exact location;Kayes, Mali;14.08541,-11.7474;;;approximately 50 kilometers to the SSW of the town of Kayes.
5348;Exact location;Kayes, Mali;13.87119,-11.63032;;;
5351;Administrative region;Lilongwe, Malawi;-13.96261,33.77412;;;
5354;Administrative region;Migori Kenya;-0.02356,37.90619;;;
5355;Administrative region;Gulu, Uganda;2.7724,32.28807;;;
5355;Administrative region;Hoima, Uganda;1.42736,31.34844;;;
5355;Administrative region;Arua, Uganda;3.03033,30.9073;;;
5356;Administrative region;Morogoro, Tanzania;-6.83037,37.67059;;;
5357;Administrative region;Choma, Zambia;-16.80542,26.99702;;;
5357;Administrative region;Kaoma, Zambia;-14.81194,24.7974;;;
5357;Administrative region;Kabwe, Zambia;-14.42851,28.45136;;;"

"
5357;Administrative region;Mkushi, Zambia;-13.62116,29.38891;;;
5357;Administrative region;Serenje, Zambia;-13.23256,30.23396;;;
5357;Administrative region;Lundazi, Zambia;-12.2849,33.17451;;;
5358;Administrative region;Rusape, Zimbabwe;-18.53525,32.13486;;;"
"
5358;Administrative region;Mvurwi, Zimbabwe;-17.02782,30.85564;;;
5358;Administrative region;Karoi, Zimbabwe;-16.81551,29.69047;;;
5359;Administrative region;Lilongwe, Malawi;-13.96261,33.77412;;;
5359;Administrative region;Limbe, Malawi;-15.80837,35.05744;;;
5359;Administrative region;Mzuzu, Malawi;-11.43896,34.00844;;;
5361;Exact location;Grand Cape Mount, Liberia;7.13333,-11.06667;;;
5362;Administrative region;Lofa, Liberia;8.19112,-9.72327;;;
5363;Administrative region;Musongati, Burundi;-3.78554,30.18202;;;
5365;Administrative region;Arlit, Niger;18.739,7.38948;;;IMOURAREN deposit lies 160 km north of Agadez and 80 km from Arlit
5367;Administrative region;Puerto Gaitán, Meta, Colombia;4.31298,-72.08357;;;
5368;Administrative region;Puerto Gaitán, Meta, Colombia;4.31298,-72.08357;;;
5369;Administrative region;Rama, Nicaragua;12.16303,-84.21998;;;
5370;Exact location;Barro Blanco Dam, Panama;8.21435,-81.59422;;;
5371;Administrative region;Озеряни, Чернігівська область, Україна, 17430;50.68894,31.46368;;;
5371;Approximate location;Варвинський район, Чернігівська область, Україна;50.41322,32.74364;;;
5371;Approximate location;Білопілля, Сумська область, Україна, 41801;51.1494,34.31752;;;
5371;Approximate location;Вишняки, Полтавська область, Україна, 37860;49.75973,33.3177;;;
5372;Administrative region;Bocas del Toro Province, Panama;9.41655,-82.52078;;;
5372;Administrative region;Chiriquí Province, Panama;8.5849,-82.38858;;;
5372;Administrative region;Veraguas Province, Panama;8.1231,-81.07547;;;
5372;Administrative region;Panama Region, Panama;8.90098,-78.30588;;;
5372;Administrative region;Darién Province, Panama;7.86817,-77.83673;;;
5376;Administrative region;Camoapa, Nicaragua;12.38673,-85.50715;;;
5376;Administrative region;Boaco, Nicaragua;12.46928,-85.66147;;;
5376;Administrative region;Matiguás, Nicaragua;12.83832,-85.46076;;;
5377;Administrative region;Poltava, Poltavs'ka oblast, Ukraine;49.58827,34.55142;;;
5377;Administrative region;Sumy, Sums'ka oblast, Ukraine;50.9077,34.7981;;;
5377;Administrative region;Mykolaiv, Mykolaivs'ka oblast, Ukraine;46.97503,31.99458;;;
5377;Administrative region;Kherson, Khersons'ka oblast, Ukraine;46.63542,32.61687;;;
5377;Administrative region;Cherkas'ka oblast, Ukraine;49.44443,32.05977;;;
5377;Administrative region;Vinnyts'ka oblast, Ukraine;49.23308,28.46822;;;
5378;Administrative region;Poltava, Poltavs'ka oblast, Ukraine;50.35848,33.27163;;;
5378;Administrative region;Sumy, Sums'ka oblast, Ukraine;50.9077,34.7981;;;
5378;Administrative region;Zaporiz'ka oblast, Ukraine;47.8388,35.13957;;;
5378;Administrative region;Chernivtsi, Chernivets'ka oblast, Ukraine;48.29208,25.93584;;;
5378;Administrative region;Rivne, Rivnens'ka oblast, Ukraine;50.6199,26.25162;;;
5378;Approximate location;Уманський район, Черкасская область, Украина;48.64298,30.23495;;;"One of the cadastral numbers - 7124387300:02:000:0932
Size - 2, 9 ha under the extract."
5378;Approximate location;Теребовлянський район, Тернопольская область, Украина;49.2606,25.54844;;;"One of the cadastral numbers - 7124387300:02:000:0932
Size - 2.818 ha under the extract."
5378;Approximate location;Тростянец, Сумская область, Украина;50.48106,34.96544;;;"One of the cadastral numbers - 5925081600:00:001:0046
Size - 1.2748 ha under the extract."
5379;Exact location;Basivka, Sums'ka oblast, Ukraine, 42312;51.18741,35.07985;;;Cadastral number - 5924780700:04:003:0152  Size - 2 ha. Owner - private. Date of State registration of lease right -  28.05.2020 Monetary valuation - 50090.34 UAH (dated from 07.05.2020).
5379;Exact location;Юнаківка, Сумська область, Україна, 42317;51.12055,35.03572;;;Cadastral number - 5924789500:09:006:0091. Size - 14.747 ha. Owner - state. Date of State registration of lease right -  27.06.2019 Monetary valuation - 131626.82 UAH (dated from 27.02.2019).
5379;Exact location;Біловоди, Сумська область, Україна, 42310;51.17224,34.9761;;;Cadastral number - 5924781100:03:010:0017. Size - 5.6566 ha. Owner - private. Date of State registration of lease right - 24.05.2018.
5380;Administrative region;Irig, Serbia;45.10119,19.86168;;;
5382;Administrative region;Zrenjanin, Serbia;45.38156,20.36857;;;"""expects the first farm to be located in Zrenjanin"""
5383;Administrative region;Crvenka, Serbia;45.6583,19.46234;;;
5383;Administrative region;Sivac, Serbia;45.72205,19.37922;;;
5383;Administrative region;Obrovac, Serbia;45.32299,19.36749;;;
5383;Administrative region;Nova Gajdobra, Serbia;45.32606,19.43305;;;
5383;Administrative region;Kruscic, Serbia;45.61486,19.37486;;;
5383;Administrative region;Lipar, Serbia;45.70169,19.55008;;;
5383;Approximate location;Караджорджево, Сербія;45.30034,19.30235;;;3,500 hectares of arable land in the Karadjordjevo Military Establishment. Under the media information, there is question about paying compensation to the landowner at the Morović Military Institution.
5383;Approximate location;Sonta, Serbia;45.5824,19.05524;;Project location;link - http://alrawafed-serbia.com/en/about-us/investment/
5385;Approximate location;Sombor, Serbia;45.77329,19.11515;;;
5386;Administrative region;Копанки, Івано-Франківська область, Україна, 77330;49.08795,24.39089;;;
5386;Administrative region;Lany, Ivano-Frankivs'ka oblast, Ukraine;49.08514,24.84741;;;
5386;Administrative region;Tustan', Ivano-Frankivs'ka oblast, Ukraine;49.13224,24.76492;;;
5386;Administrative region;Kopanky, Ivano-Frankivs'ka oblast, Ukraine;49.08795,24.39089;;;
5386;Administrative region;Vylky, Ivano-Frankivs'ka oblast, Ukraine;49.13099,24.30054;;;
5386;Exact location;Степанівка, Івано-Франківська область, Україна, 77323;49.08007,24.28387;;https://map.land.gov.ua/?cc=2703065.546477837,6288348.229661817&z=16&l=&bl=ortho10k_all&cadnum=2622880800:02:002:0312;
5386;Exact location;Маріямпіль, Івано-Франківська область, Україна;49.03947,24.86761;;https://map.land.gov.ua/?cc=2768293.99302509,6281506.962717356&z=16&l=&bl=ortho10k_all&cadnum=2621285301:01:001:0192;
5386;Exact location;Чертіж, Львівська область, Україна, 81798;49.16691,24.25633;;https://map.land.gov.ua/?cc=2699939.6299917884,6303357.928702724&z=15&l=kadastr&bl=ortho10k_all;"Owner - State; Size - 21 ha"
5386;Exact location;Тернавка, Львівська область, Україна, 81798;49.20447,24.25246;;https://map.land.gov.ua/?cc=2700168.966473724,6309348.522743555&z=15&l=&bl=ortho10k_all&cadnum=4621589200:01:000:1225;
5389;Administrative region;Volodymyrivka, Zhytomyrs'ka oblast, Ukraine;50.96328,27.51853;;;
5389;Administrative region;Smoldyriv, Zhytomyrs'ka oblast, Ukraine;50.41837,27.60263;;;
5389;Administrative region;Hlynivtsi, Zhytomyrs'ka oblast, Ukraine;50.04427,28.80914;;;
5389;Administrative region;Stavchany, Khmel'nyts'ka oblast, Ukraine;48.73537,27.33482;;;
5389;Administrative region;Vinnytsia, Vinnyts'ka oblast, Ukraine;49.23308,28.46822;;;
5394;Administrative region;Kayonza, Rwanda;-1.91386,30.61999;;;
5395;Administrative region;Adrar, Algeria;27.97163,-0.18696;;;
5396;Administrative region;Peshirovo, Macedonia (FYROM);41.822,21.98355;;;
5396;Administrative region;Amzabegovo, Macedonia (FYROM);41.81117,21.99324;;;
5396;Administrative region;Saramzalino, Macedonia (FYROM);41.78844,21.94107;;;
5396;Administrative region;Municipality of Lozovo, Macedonia (FYROM);41.74175,21.9284;;;
5396;Administrative region;Karatmanovo, Macedonia (FYROM);41.7627,21.86804;;;
5396;Administrative region;Dorfulija, Macedonia (FYROM);41.76402,21.89412;;;
5396;Administrative region;Adzibegovo, Macedonia (FYROM);41.75962,21.98429;;;
5397;Exact location;Ljubanishta, Macedonia (FYROM);40.91713,20.76961;;;
5400;Exact location;Km446, QL1A, Nghi Long, Nghi Lộc, Nghệ An, Vietnam;18.81717,105.65032;WHA Hemaraj Industrial Zone;;This industrial zone located along two sides of National Highway 1A in 4 communes (Nghi Thuan, Nghi Long, Nghi Xa and Nghi Quang) of Nghi Loc district, Nghe An province.
5402;Administrative region;Tam Quang, Núi Thành, Quảng Nam, Vietnam;15.47007,108.68105;;;"Plant to receiving gas in Nui Thanh, Quang Nam then the gas will go to another plant, Dung Quat Refinery in Quang Ngai for processing. See http://crudeoilpeak.info/exxon-plans-to-produce-gas-close-to-chinas-9-dash-line-claim ; http://tamky.com/khoi-dong-du-khung-mo-khi-ca-voi-xanh-tai-quang-nam.html"
5402;Administrative region;Bình Sơn District, Quang Ngai, Vietnam;15.31665,108.78386;;;Dung Quat Economic Zone
5403;Administrative region;Amur Oblast, Russia;54.60351,127.48017;;;
5409;Exact location;Hải An, Haiphong, Vietnam;20.83009,106.72196;;;DEEP C Industrial Zones are located adjacent to the new and first deep sea port of Haiphong, allowing cost efficient imports and exports for your production. Although being nearby Haiphong, Vietnams third largest city with abundant labor force, you are directly connected to the new highways to China and Hanoi, avoiding to cross the city center of Haiphong. You have easy access to the large domestic market of the Red River Delta with more than 20 million people and from the new Haiphong International Container Terminal (Lach Huyen port), you can easily reach the different consumer markets within ASEAN and you have direct connections to the consumer markets in Europe and the USA. Air cargo transportation is possible via the international airport of Haiphong and Hanoi.
5410;Approximate location;Tam Sơn, Từ Sơn, Bắc Ninh, Vietnam;21.15302,105.96411;;;Locates alongside the National highway 1A and Tu Son Town, 14 km away from Ha Noi Capital, 28km from Noi Bai International Airport, 85 km from HaiPhong.
5411;Exact location;QL18A, Đại Bái, Gia Bình, Bắc Ninh, Vietnam;21.05543,106.16434;;Gia Binh Industrial Zone (Khu công nghiệp Gia Bình);Situated near Provincial Highway 282. About 65km from Ha Noi Capital, about 70km from Noi Bai International Airport, about 150km from Cai Lan Seaport (Quang Ninh Province), about 110km from Hai Phong Seaport (Hai Phong City), about 145km from Viet Trung Border Gate (Lang Son Province).  http://izabacninh.gov.vn/en/xem-tin-tuc/bac-ninh-industrial-zones-4/gia-binh-1-industrial-park-6061.html
5412;Administrative region;Yekepa, Liberia;7.57905,-8.5364;;;
5413;Administrative region;Alto Molocue, Mozambique;-15.64176,37.69187;;;Zambezia
5413;Administrative region;Lugela, Mozambique;-16.42912,36.75097;;;
5413;Administrative region;Ile, Mozambique;-16.16774,37.38272;;;Zambezia province
5414;Administrative region;Diokoul, Senegal;15.37459,-16.51643;;;
5415;Exact location;Việt Yên District, Bac Giang, Vietnam;21.28586,106.08753;;;Bac Giang Province, Viet Prefecture (45km northeast of Hanoi).
5416;Administrative region;Yên Dũng District, Bac Giang, Vietnam;21.22573,106.22868;;SONG KHE – NOI HOANG INDUSTRIAL ZONE;"Location: Adjacent to the new national highway 1A, the distance from this indust rial zone to Bac Giang
city is 5 kilometers, to Hanoi capital and Noi Ba international airport is 45 kilometers; to Hai Phong
Habor is 115 kilometers, to Huu Nghi Border Gate is 115 kilometers and to Cai Lan deep-water port in
Quang Ninh province is 125 kilometers."
5417;Administrative region;Kolwezi, Democratic Republic of the Congo;-10.72753,25.50889;;;approximately 25 kilometres west of the town of Kolwezi
5418;Administrative region;Lubumbashi, Democratic Republic of the Congo;-11.6876,27.50262;;; 35 kilometres from Lubumbashi, Katanga Province
5419;Exact location;Tenke, Democratic Republic of the Congo;-10.57279,26.18812;;;
5420;Exact location;Kisenda, Democratic Republic of the Congo;-10.78459,25.80737;;;Katanga province
5421;Coordinates;Etoile du Congo, Democratic Republic of the Congo;-13.17361,28.93917;;;"Etoile du Congo, Democratic Republic of the Congo
 13°10'25""S   28°56'21""E"
5423;Administrative region;Mazyr, Belarus;52.03221,29.22231;;;Krynychnyi and Huriny, Mozyr district
5424;Exact location;Haut-Katanga, Democratic Republic of the Congo;-12.24882,27.97017;Kinsenda Mine;;It is located near the Zambian border town of Kasumbalesa.
5428;Exact location;Orapa, Botswana;-21.31135,25.52861;;;"20km East of Orapa

Spatial data derived from the Mapathon 2020."
5429;Exact location;Akjoujt, Mauritania;20.55638,-15.51333;;;The mine is located 300 kilometres (190 mi) north of the capital of Nouakchott.
5431;Coordinates;Bukavu, Democratic Republic of the Congo;-2.8743,28.73644;;;"Located 45 kilometres to the south-west of the city of Bukavu in the DRC
2 ̊52’  South  and  28 ̊45’  East"
5432;Exact location;Namoya, Democratic Republic of the Congo;-4.02765,27.54716;;; southern end of the Twangiza-Namoya gold belt in Maniema province, approximately 210 kilometers southwest of Twangiza
5434;Administrative region;Tsogttsetsegii soum, Umnugovi;44.04,106.179;;;"The Kharmagtai copper-gold property lies approximately 120km north of Rio Tinto’s Oyu Tolgoi copper-gold mine and 440km south-southwest of the town of Ulaanbaatar.
The project is a part of the South Gobi porphyry copper province, which hosts major porphyry deposits, including Oyu Tolgoi, Tsagaan Suvarga, and the Oyut Ulaan porphyry copper-gold exploration project"
5437;Coordinates;Bayankhutag soum, Khentii;47.24931,111.07986;Bayan-Uul Gold Mine;;"
"
5438;Coordinates;Durvuljin soum, Zavkhan;47.80992,94.98968;Bayan Airag Gold Mine;;
5439;Exact location;Bong Town, Liberia;6.80762,-10.27618;;;Spatial data derived from the Mapathon 2020.
5443;Approximate location;El Menia, Algeria;30.58332,2.88367;;;Ghardaïa Province
5444;Administrative region;Tiaret, Algeria;35.36736,1.32203;;;
5445;Administrative region;Lofa, Liberia;8.19112,-9.72327;;;Balagwalaza Town- Lofa County. Located in Bluyeama Community Forest.
5449;Exact location;Tạo Lực 1, Phú Mỹ, Thủ Dầu Một, Bình Dương, Vietnam;11.00953,106.69033;;;"About 22 km from Tan Son Nhat airport; Tan Cang about 20 km; National highway 13 is about 04 km; Song Than Railway Station is about 12 km; Tp. Ho Chi Minh City about 30 km"
5458;Administrative region;Putu Range, Liberia;5.66722,-8.18694;;;
5464;Administrative region;Yên Dũng District, Bac Giang, Vietnam;21.22573,106.22868;;;
5465;Administrative region;Kano, Nigeria;12.00218,8.59196;;;Spread across four local government areas- Gagarawa, Taura, Suletankarkar and Garki local government areas of the state.
5465;Administrative region;Jigawa, Nigeria;12.57003,8.94006;;;
5472;Administrative region;tt. Hồ, Thuận Thành, Bắc Ninh, Vietnam;21.05685,106.09047;;;"Distance to Hanoi City – 30km
Distance to international Hanoi airport – 55km
Distance to Hai Phong port – 90km
Distance to Ha Long Bay in Quang Ninh Province – 118km
Distance to Huu Nghi Border Gate in China – 133km, it's convenient to export.
Distance to Duong River(the width is 200m) – 1km, it can transport to Hai Phong port and export to countries around the world."
5477;Administrative region;Dodel, Senegal;16.48701,-14.42192;;;Stretches from Dodel to Dara Halaybe to Demette. Dodel and Demette, respectively allocated 8500 and 1500 ha.
